"Month","Day","Year","station","city","state","weather_type","rating","status","userID"
1,21,2013,"KCSV","Crossville","TN",3,1,"traveling","K71889"
6,4,2013,"KEOK","Keokuk","IA",8,3,"living","K02267"
5,27,2006,"KEOK","Keokuk","IA",10,4,"living","K02267"
12,20,2009,"KEOK","Keokuk","IA",4,1,"living","K02267"
6,4,2014,"KEOK","Keokuk","IA",7,1,"living","K02267"
11,1,2011,"KEOK","Keokuk","IA",3,3,"living","K02267"
12,4,2010,"KEOK","Keokuk","IA",2,2,"living","K02267"
8,10,2013,"KEOK","Keokuk","IA",8,2,"living","K02267"
4,12,2012,"KEOK","Keokuk","IA",8,4,"living","K02267"
3,19,2008,"KEOK","Keokuk","IA",3,3,"living","K02267"
5,16,2009,"KEOK","Keokuk","IA",9,1,"living","K02267"
5,13,2008,"KEOK","Keokuk","IA",9,3,"living","K02267"
12,30,2015,"KGPT","Gulfport","MS",5,5,"traveling","K02267"
6,9,2007,"KGPT","Gulfport","MS",7,1,"traveling","K02267"
6,4,2015,"KOLM","Olympia","WA",8,2,"living","Z70213"
3,23,2015,"KOLM","Olympia","WA",5,2,"living","Z70213"
9,29,2012,"KOLM","Olympia","WA",1,3,"living","Z70213"
7,8,2008,"KOLM","Olympia","WA",8,5,"living","Z70213"
2,2,2014,"KOLM","Olympia","WA",4,1,"living","Z70213"
5,1,2009,"KOLM","Olympia","WA",3,4,"living","Z70213"
6,29,2006,"KOLM","Olympia","WA",8,3,"living","Z70213"
6,8,2012,"KOLM","Olympia","WA",5,2,"living","Z70213"
12,6,2011,"KOLM","Olympia","WA",4,2,"living","Z70213"
6,26,2014,"KOLM","Olympia","WA",5,5,"living","Z70213"
12,4,2010,"KOLM","Olympia","WA",4,1,"living","Z70213"
12,10,2010,"KOLM","Olympia","WA",5,5,"living","Z70213"
4,23,2013,"KOLM","Olympia","WA",3,4,"living","Z70213"
8,14,2008,"KOLM","Olympia","WA",9,3,"living","Z70213"
10,14,2007,"KOAK","Oakland","CA",5,5,"traveling","Z70213"
5,18,2013,"KBAD","Barksdale AFB","LA",10,1,"traveling","Z70213"
4,4,2012,"KSJN","St. Johns","AZ",6,4,"living","S20204"
9,20,2012,"KSJN","St. Johns","AZ",6,4,"living","S20204"
4,4,2015,"KSJN","St. Johns","AZ",6,1,"living","S20204"
11,21,2011,"KSJN","St. Johns","AZ",2,3,"living","S20204"
7,11,2009,"KSJN","St. Johns","AZ",8,3,"living","S20204"
9,7,2015,"KSJN","St. Johns","AZ",9,4,"living","S20204"
4,26,2014,"KSJN","St. Johns","AZ",1,5,"living","S20204"
7,26,2011,"KSJN","St. Johns","AZ",10,1,"living","S20204"
8,30,2014,"KSJN","St. Johns","AZ",6,3,"living","S20204"
5,7,2015,"KSJN","St. Johns","AZ",3,3,"living","S20204"
6,23,2006,"KGED","Georgetown","DE",7,5,"traveling","S20204"
7,8,2008,"KBHB","Bar Harbor","ME",10,3,"living","S95682"
8,25,2014,"KBHB","Bar Harbor","ME",10,3,"living","S95682"
4,29,2013,"KBHB","Bar Harbor","ME",8,1,"living","S95682"
4,28,2011,"KBHB","Bar Harbor","ME",2,1,"living","S95682"
11,24,2006,"KBHB","Bar Harbor","ME",2,1,"living","S95682"
7,17,2010,"KBHB","Bar Harbor","ME",10,1,"living","S95682"
5,17,2007,"KBHB","Bar Harbor","ME",4,4,"living","S95682"
11,1,2014,"KBHB","Bar Harbor","ME",2,3,"living","S95682"
3,21,2008,"KBHB","Bar Harbor","ME",2,5,"living","S95682"
9,13,2011,"KBHB","Bar Harbor","ME",5,4,"living","S95682"
4,30,2006,"KBHB","Bar Harbor","ME",3,4,"living","S95682"
9,10,2006,"KBHB","Bar Harbor","ME",3,3,"living","S95682"
12,14,2015,"KBHB","Bar Harbor","ME",5,2,"living","S95682"
1,26,2014,"KBHB","Bar Harbor","ME",4,2,"living","S95682"
12,17,2011,"KBHB","Bar Harbor","ME",4,1,"living","S95682"
7,28,2008,"KBHB","Bar Harbor","ME",5,3,"living","S95682"
4,25,2008,"KBHB","Bar Harbor","ME",3,5,"living","S95682"
9,21,2011,"KSUE","Sturgeon Bay","WI",7,5,"traveling","S95682"
1,24,2013,"KBVX","Batesville","AR",3,4,"living","B52918"
1,31,2009,"KBVX","Batesville","AR",4,5,"living","B52918"
6,30,2013,"KBVX","Batesville","AR",10,1,"living","B52918"
4,2,2011,"KBVX","Batesville","AR",8,1,"living","B52918"
4,18,2008,"KBVX","Batesville","AR",5,4,"living","B52918"
3,2,2010,"KBVX","Batesville","AR",3,1,"living","B52918"
3,10,2014,"KBVX","Batesville","AR",9,3,"living","B52918"
6,9,2009,"KBVX","Batesville","AR",10,5,"living","B52918"
4,11,2008,"KBVX","Batesville","AR",1,4,"living","B52918"
6,12,2008,"KBVX","Batesville","AR",10,2,"living","B52918"
5,25,2006,"KBVX","Batesville","AR",9,4,"living","B52918"
8,27,2014,"KBVX","Batesville","AR",10,2,"living","B52918"
1,3,2015,"KBVX","Batesville","AR",5,2,"living","B52918"
2,5,2009,"KBVX","Batesville","AR",3,2,"living","B52918"
4,12,2014,"KBVX","Batesville","AR",9,5,"living","B52918"
4,9,2008,"KVBT","Bentonville","AR",5,1,"traveling","B52918"
4,29,2010,"KCKN","Crookston","MN",2,1,"traveling","B52918"
6,15,2009,"KVBT","Bentonville","AR",10,1,"traveling","B52918"
7,6,2007,"KNSI","San Nicolas Island","CA",5,3,"living","Z69693"
7,6,2015,"KNSI","San Nicolas Island","CA",7,2,"living","Z69693"
12,13,2012,"KNSI","San Nicolas Island","CA",1,1,"living","Z69693"
10,5,2006,"KNSI","San Nicolas Island","CA",9,3,"living","Z69693"
3,13,2010,"KNSI","San Nicolas Island","CA",1,4,"living","Z69693"
5,9,2013,"KNSI","San Nicolas Island","CA",7,5,"living","Z69693"
11,29,2006,"KNSI","San Nicolas Island","CA",1,4,"living","Z69693"
1,17,2015,"KVPC","Cartersville","GA",4,5,"traveling","Z69693"
3,18,2008,"KLLQ","Monticello","AR",7,5,"traveling","Z69693"
7,23,2013,"KMXO","Monticello","IA",10,5,"traveling","Z69693"
2,15,2009,"KBPT","Beaumont","TX",5,1,"living","X34001"
1,11,2014,"KBPT","Beaumont","TX",9,3,"living","X34001"
2,28,2008,"KBPT","Beaumont","TX",9,4,"living","X34001"
11,5,2009,"KBPT","Beaumont","TX",10,4,"living","X34001"
2,5,2008,"KBPT","Beaumont","TX",7,5,"living","X34001"
2,28,2010,"KBPT","Beaumont","TX",8,1,"living","X34001"
7,13,2009,"KBPT","Beaumont","TX",10,3,"living","X34001"
11,24,2012,"KBPT","Beaumont","TX",3,4,"living","X34001"
2,5,2007,"KBPT","Beaumont","TX",8,3,"living","X34001"
9,12,2008,"KBPT","Beaumont","TX",1,4,"living","X34001"
12,11,2008,"KBPT","Beaumont","TX",2,3,"living","X34001"
6,23,2012,"KCQM","Cook","MN",5,5,"traveling","X34001"
11,5,2011,"KALS","Alamosa","CO",1,5,"traveling","X34001"
7,6,2012,"KAKO","Akron","CO",1,3,"living","N20205"
4,10,2015,"KAKR","Akron","OH",1,1,"living","N20205"
4,24,2007,"KAKO","Akron","CO",2,4,"living","N20205"
3,4,2008,"KAKO","Akron","CO",1,4,"living","N20205"
9,1,2008,"KAKO","Akron","CO",1,3,"living","N20205"
4,18,2015,"KAKR","Akron","OH",8,5,"living","N20205"
11,4,2006,"KAKR","Akron","OH",4,5,"living","N20205"
3,22,2007,"KAKR","Akron","OH",7,1,"living","N20205"
7,20,2008,"KAKR","Akron","OH",10,3,"living","N20205"
11,14,2015,"KAKR","Akron","OH",3,3,"living","N20205"
10,13,2006,"KAKR","Akron","OH",1,1,"living","N20205"
5,28,2011,"KAKR","Akron","OH",10,5,"living","N20205"
7,12,2014,"KAKR","Akron","OH",8,4,"living","N20205"
9,14,2012,"KAKR","Akron","OH",5,2,"living","N20205"
11,29,2012,"KAKO","Akron","CO",6,1,"living","N20205"
12,16,2011,"KAKO","Akron","CO",3,2,"living","N20205"
11,25,2008,"KAKR","Akron","OH",2,5,"living","N20205"
1,18,2008,"K4SL","Cuba","NM",3,1,"traveling","N20205"
11,26,2014,"KRNH","New Richmond","WI",4,1,"traveling","N20205"
11,16,2008,"K4SL","Cuba","NM",3,5,"traveling","N20205"
4,3,2015,"PASD","Sand Point","AK",4,5,"living","F39626"
6,19,2012,"PASD","Sand Point","AK",5,1,"living","F39626"
4,30,2012,"PASD","Sand Point","AK",2,4,"living","F39626"
12,3,2008,"PASD","Sand Point","AK",1,4,"living","F39626"
1,20,2007,"PASD","Sand Point","AK",4,3,"living","F39626"
3,26,2010,"PASD","Sand Point","AK",2,2,"living","F39626"
2,20,2015,"PASD","Sand Point","AK",2,3,"living","F39626"
3,24,2007,"PASD","Sand Point","AK",3,3,"living","F39626"
2,20,2012,"PASD","Sand Point","AK",2,4,"living","F39626"
7,30,2013,"PASD","Sand Point","AK",5,1,"living","F39626"
7,26,2007,"KIFP","Bullhead City","AZ",9,5,"traveling","F39626"
4,5,2006,"KSMO","Santa Monica","CA",2,5,"traveling","F39626"
5,17,2007,"KCBG","Cambridge","MN",8,1,"traveling","F39626"
1,11,2015,"KBJJ","Wooster","OH",4,4,"living","R55263"
11,12,2013,"KBJJ","Wooster","OH",2,3,"living","R55263"
12,14,2014,"KBJJ","Wooster","OH",5,1,"living","R55263"
1,13,2013,"KBJJ","Wooster","OH",2,1,"living","R55263"
10,21,2009,"KBJJ","Wooster","OH",8,4,"living","R55263"
10,28,2015,"KBJJ","Wooster","OH",2,4,"living","R55263"
3,5,2012,"KBJJ","Wooster","OH",4,5,"living","R55263"
6,30,2014,"KBJJ","Wooster","OH",10,2,"living","R55263"
1,6,2006,"KBJJ","Wooster","OH",4,4,"living","R55263"
8,31,2012,"KBJJ","Wooster","OH",10,1,"living","R55263"
2,20,2009,"KBJJ","Wooster","OH",4,1,"living","R55263"
12,19,2013,"KBJJ","Wooster","OH",4,5,"living","R55263"
4,22,2012,"KBJJ","Wooster","OH",2,5,"living","R55263"
12,8,2014,"KBJJ","Wooster","OH",3,3,"living","R55263"
3,23,2010,"KBJJ","Wooster","OH",2,3,"living","R55263"
6,19,2015,"KBJJ","Wooster","OH",10,5,"living","R55263"
2,26,2014,"KBJJ","Wooster","OH",2,5,"living","R55263"
3,1,2008,"KATS","Artesia","NM",6,5,"traveling","R55263"
12,25,2012,"KPVD","Providence","RI",4,1,"traveling","R55263"
6,24,2011,"KGNR","Greenville","ME",5,1,"living","E29686"
6,15,2015,"KGSP","Greenville","SC",10,3,"living","E29686"
5,23,2015,"KGSP","Greenville","SC",8,2,"living","E29686"
8,18,2014,"KGSP","Greenville","SC",7,1,"living","E29686"
1,31,2014,"KGLH","Greenville","MS",3,5,"living","E29686"
1,10,2009,"KGSP","Greenville","SC",4,5,"living","E29686"
8,13,2013,"KGLH","Greenville","MS",10,2,"living","E29686"
5,23,2015,"KGNR","Greenville","ME",3,5,"living","E29686"
5,15,2013,"KGNR","Greenville","ME",3,1,"living","E29686"
6,28,2008,"KGLH","Greenville","MS",10,3,"living","E29686"
1,2,2012,"KGLH","Greenville","MS",3,2,"living","E29686"
11,19,2014,"KGLH","Greenville","MS",1,1,"living","E29686"
10,12,2006,"KGNR","Greenville","ME",2,3,"living","E29686"
11,29,2006,"KDFI","Defiance","OH",5,5,"traveling","E29686"
10,17,2013,"KBID","Block Island","RI",5,5,"living","V07945"
8,22,2011,"KBID","Block Island","RI",7,2,"living","V07945"
5,2,2006,"KBID","Block Island","RI",2,5,"living","V07945"
6,19,2015,"KBID","Block Island","RI",10,5,"living","V07945"
10,25,2007,"KBID","Block Island","RI",5,3,"living","V07945"
2,18,2010,"KBID","Block Island","RI",2,1,"living","V07945"
8,4,2013,"KBID","Block Island","RI",10,3,"living","V07945"
7,28,2010,"KBID","Block Island","RI",7,5,"living","V07945"
12,7,2010,"KBID","Block Island","RI",1,4,"living","V07945"
10,31,2013,"KBID","Block Island","RI",5,3,"living","V07945"
9,19,2014,"KGUP","Gallup","NM",8,1,"traveling","V07945"
9,4,2009,"KGUP","Gallup","NM",9,1,"traveling","V07945"
2,27,2010,"KCQX","Chatham","MA",4,1,"living","P06474"
1,11,2012,"KCQX","Chatham","MA",4,3,"living","P06474"
4,8,2008,"KCQX","Chatham","MA",4,4,"living","P06474"
1,4,2012,"KCQX","Chatham","MA",4,3,"living","P06474"
9,20,2011,"KCQX","Chatham","MA",5,4,"living","P06474"
1,4,2014,"KCQX","Chatham","MA",4,5,"living","P06474"
5,19,2006,"KCQX","Chatham","MA",7,1,"living","P06474"
3,15,2006,"KCQX","Chatham","MA",3,2,"living","P06474"
7,29,2010,"KCQX","Chatham","MA",10,2,"living","P06474"
11,1,2010,"KCQX","Chatham","MA",3,4,"living","P06474"
1,10,2014,"KCQX","Chatham","MA",4,4,"living","P06474"
3,27,2015,"KCQX","Chatham","MA",5,1,"living","P06474"
9,28,2012,"KCQX","Chatham","MA",5,5,"living","P06474"
1,20,2015,"KCQX","Chatham","MA",3,2,"living","P06474"
11,23,2014,"KCQX","Chatham","MA",5,1,"living","P06474"
6,13,2007,"KCQX","Chatham","MA",2,3,"living","P06474"
5,24,2007,"KCQX","Chatham","MA",8,4,"living","P06474"
9,5,2014,"KCQX","Chatham","MA",10,5,"living","P06474"
2,5,2011,"KDEN","Denver","CO",2,5,"traveling","P06474"
1,26,2006,"KCMS","Cemetery Separation","WY",4,4,"living","P70724"
2,2,2006,"KCMS","Cemetery Separation","WY",4,3,"living","P70724"
1,15,2006,"KCMS","Cemetery Separation","WY",2,3,"living","P70724"
1,27,2006,"KCMS","Cemetery Separation","WY",4,1,"living","P70724"
1,18,2006,"KCMS","Cemetery Separation","WY",2,4,"living","P70724"
1,31,2006,"KCMS","Cemetery Separation","WY",2,4,"living","P70724"
2,8,2006,"KCMS","Cemetery Separation","WY",4,1,"living","P70724"
2,6,2006,"KCMS","Cemetery Separation","WY",4,1,"living","P70724"
2,1,2006,"KCMS","Cemetery Separation","WY",2,1,"living","P70724"
2,7,2006,"KCMS","Cemetery Separation","WY",4,4,"living","P70724"
6,29,2015,"KCKC","Grand Marais Airport","MN",5,5,"traveling","P70724"
7,23,2011,"KBFD","Bradford","PA",7,5,"living","R00782"
2,2,2008,"KBFD","Bradford","PA",2,5,"living","R00782"
4,25,2013,"KBFD","Bradford","PA",3,3,"living","R00782"
4,30,2010,"KBFD","Bradford","PA",8,2,"living","R00782"
6,27,2006,"KBFD","Bradford","PA",5,5,"living","R00782"
3,21,2007,"KBFD","Bradford","PA",3,5,"living","R00782"
6,18,2014,"KBFD","Bradford","PA",10,3,"living","R00782"
7,24,2010,"KBFD","Bradford","PA",7,3,"living","R00782"
1,9,2008,"KBFD","Bradford","PA",2,3,"living","R00782"
3,1,2011,"KBFD","Bradford","PA",3,2,"living","R00782"
3,5,2006,"KBFD","Bradford","PA",3,4,"living","R00782"
10,2,2011,"KBFD","Bradford","PA",5,2,"living","R00782"
11,5,2007,"KBFD","Bradford","PA",4,2,"living","R00782"
4,1,2007,"KBFD","Bradford","PA",4,4,"living","R00782"
7,13,2007,"KBFD","Bradford","PA",8,3,"living","R00782"
10,21,2007,"KBFD","Bradford","PA",3,5,"living","R00782"
10,25,2007,"KBFD","Bradford","PA",4,3,"living","R00782"
3,16,2014,"KTMB","Kendall","FL",9,5,"traveling","R00782"
9,9,2014,"KBJI","Bemidji","MN",5,5,"traveling","R00782"
7,30,2012,"KBJI","Bemidji","MN",10,5,"traveling","R00782"
8,28,2014,"KLMT","Klamath Falls","OR",9,4,"living","W88266"
4,21,2009,"KLMT","Klamath Falls","OR",9,1,"living","W88266"
5,25,2006,"KLMT","Klamath Falls","OR",5,3,"living","W88266"
9,9,2006,"KLMT","Klamath Falls","OR",8,3,"living","W88266"
8,6,2006,"KLMT","Klamath Falls","OR",8,2,"living","W88266"
6,24,2011,"KLMT","Klamath Falls","OR",3,1,"living","W88266"
7,8,2009,"KLMT","Klamath Falls","OR",3,5,"living","W88266"
5,19,2015,"KLMT","Klamath Falls","OR",5,5,"living","W88266"
4,3,2014,"KLMT","Klamath Falls","OR",3,3,"living","W88266"
8,20,2009,"KLMT","Klamath Falls","OR",9,5,"living","W88266"
10,15,2011,"KLMT","Klamath Falls","OR",8,1,"living","W88266"
9,19,2012,"KHNR","Harlan","IA",9,5,"traveling","W88266"
5,5,2015,"KHNR","Harlan","IA",5,1,"traveling","W88266"
2,25,2015,"KMMK","Meriden","CT",4,1,"traveling","W88266"
12,27,2014,"KBAX","Bad Axe","MI",2,1,"living","X90887"
6,27,2015,"KBAX","Bad Axe","MI",5,4,"living","X90887"
12,23,2011,"KBAX","Bad Axe","MI",4,3,"living","X90887"
9,12,2014,"KBAX","Bad Axe","MI",5,2,"living","X90887"
8,3,2009,"KBAX","Bad Axe","MI",7,5,"living","X90887"
8,20,2007,"KBAX","Bad Axe","MI",5,1,"living","X90887"
12,29,2008,"KBAX","Bad Axe","MI",2,5,"living","X90887"
5,9,2014,"KBAX","Bad Axe","MI",7,2,"living","X90887"
11,25,2013,"PAII","Egegik","AK",2,1,"traveling","X90887"
8,26,2009,"KEGE","Eagle","CO",8,5,"traveling","X90887"
12,14,2013,"KMMV","McMinnville","OR",5,3,"living","W74265"
2,16,2014,"KMMV","McMinnville","OR",2,5,"living","W74265"
12,24,2006,"KMMV","McMinnville","OR",5,5,"living","W74265"
10,7,2006,"KMMV","McMinnville","OR",8,3,"living","W74265"
6,6,2014,"KMMV","McMinnville","OR",9,5,"living","W74265"
8,31,2009,"KMMV","McMinnville","OR",8,5,"living","W74265"
7,28,2013,"KMMV","McMinnville","OR",8,2,"living","W74265"
12,31,2014,"KSJT","San Angelo","TX",4,5,"traveling","W74265"
8,16,2014,"KCAK","Akron Canton","OH",9,5,"traveling","W74265"
4,14,2007,"KCAK","Akron Canton","OH",2,5,"traveling","W74265"
6,25,2009,"KDAN","Danville","VA",10,1,"living","D52365"
7,7,2006,"KDAN","Danville","VA",8,4,"living","D52365"
3,20,2012,"KDAN","Danville","VA",7,1,"living","D52365"
5,14,2006,"KDAN","Danville","VA",5,1,"living","D52365"
1,29,2011,"KDAN","Danville","VA",3,3,"living","D52365"
4,13,2014,"KDAN","Danville","VA",9,5,"living","D52365"
1,20,2014,"KDAN","Danville","VA",3,4,"living","D52365"
9,25,2011,"KDAN","Danville","VA",10,5,"living","D52365"
10,21,2009,"KDAN","Danville","VA",8,2,"living","D52365"
2,27,2006,"KDAN","Danville","VA",3,4,"living","D52365"
1,16,2011,"KDAN","Danville","VA",4,2,"living","D52365"
9,12,2009,"KDAN","Danville","VA",8,1,"living","D52365"
4,15,2015,"KDAN","Danville","VA",8,1,"living","D52365"
3,15,2008,"KDAN","Danville","VA",8,2,"living","D52365"
6,28,2014,"KDRA","Mercury","NV",6,5,"traveling","D52365"
7,8,2009,"KMLC","McAlester","OK",10,3,"living","F37583"
3,9,2010,"KMLC","McAlester","OK",1,4,"living","F37583"
6,29,2015,"KMLC","McAlester","OK",10,1,"living","F37583"
3,23,2008,"KMLC","McAlester","OK",3,3,"living","F37583"
8,24,2007,"KMLC","McAlester","OK",10,1,"living","F37583"
1,19,2010,"KMLC","McAlester","OK",5,3,"living","F37583"
7,6,2014,"KMLC","McAlester","OK",10,3,"living","F37583"
5,17,2015,"KMLC","McAlester","OK",7,3,"living","F37583"
5,20,2007,"KMLC","McAlester","OK",8,5,"living","F37583"
4,11,2007,"KMLC","McAlester","OK",9,4,"living","F37583"
12,26,2015,"KMLC","McAlester","OK",7,4,"living","F37583"
10,9,2010,"KMLC","McAlester","OK",8,5,"living","F37583"
6,20,2013,"KMLC","McAlester","OK",10,3,"living","F37583"
5,13,2014,"KMLC","McAlester","OK",5,1,"living","F37583"
2,6,2007,"KMLC","McAlester","OK",9,1,"living","F37583"
1,3,2010,"KAGC","Pittsburgh Allegheny Co.","PA",2,1,"traveling","F37583"
3,24,2009,"KTCM","Tacoma","WA",5,3,"living","M72100"
11,19,2015,"KTCM","Tacoma","WA",5,5,"living","M72100"
12,4,2007,"KTCM","Tacoma","WA",2,5,"living","M72100"
2,28,2007,"KTCM","Tacoma","WA",2,4,"living","M72100"
1,26,2006,"KTCM","Tacoma","WA",2,1,"living","M72100"
2,7,2011,"KTCM","Tacoma","WA",2,1,"living","M72100"
3,19,2008,"KTCM","Tacoma","WA",4,2,"living","M72100"
2,5,2013,"KTCM","Tacoma","WA",2,1,"living","M72100"
1,28,2014,"KLFI","Langley AFB","VA",4,1,"traveling","M72100"
2,14,2006,"KSMP","Stampede Pass","WA",4,1,"traveling","M72100"
1,8,2011,"KFSM","Fort Smith","AR",3,5,"traveling","M72100"
11,2,2012,"KRAL","Riverside","CA",8,2,"living","C48565"
5,22,2011,"KRAL","Riverside","CA",8,3,"living","C48565"
8,6,2009,"KRAL","Riverside","CA",9,2,"living","C48565"
5,21,2014,"KRAL","Riverside","CA",8,2,"living","C48565"
3,28,2013,"KRAL","Riverside","CA",8,5,"living","C48565"
11,14,2013,"KRAL","Riverside","CA",6,4,"living","C48565"
2,28,2006,"KRAL","Riverside","CA",5,1,"living","C48565"
4,19,2007,"KRAL","Riverside","CA",6,2,"living","C48565"
10,6,2006,"KRAL","Riverside","CA",8,5,"living","C48565"
11,18,2011,"KRAL","Riverside","CA",5,4,"living","C48565"
1,29,2007,"KRAL","Riverside","CA",8,3,"living","C48565"
8,11,2009,"KRAL","Riverside","CA",8,5,"living","C48565"
11,30,2009,"KRAL","Riverside","CA",6,2,"living","C48565"
10,28,2009,"KRAL","Riverside","CA",6,3,"living","C48565"
3,16,2011,"KRAL","Riverside","CA",8,1,"living","C48565"
9,1,2009,"KRAL","Riverside","CA",9,1,"living","C48565"
7,20,2014,"KRAL","Riverside","CA",10,2,"living","C48565"
2,12,2009,"KMSV","Monticello","NY",2,1,"traveling","C48565"
8,3,2006,"KMSV","Monticello","NY",10,1,"traveling","C48565"
8,22,2007,"KCQX","Chatham","MA",9,4,"living","P12054"
4,16,2015,"KCQX","Chatham","MA",3,4,"living","P12054"
7,27,2007,"KCQX","Chatham","MA",10,4,"living","P12054"
9,21,2009,"KCQX","Chatham","MA",5,1,"living","P12054"
11,30,2014,"KCQX","Chatham","MA",5,4,"living","P12054"
6,6,2007,"KCQX","Chatham","MA",8,3,"living","P12054"
2,27,2013,"KCQX","Chatham","MA",2,3,"living","P12054"
7,1,2007,"KCQX","Chatham","MA",8,3,"living","P12054"
12,13,2014,"KCQX","Chatham","MA",4,2,"living","P12054"
5,22,2010,"KCQX","Chatham","MA",8,4,"living","P12054"
9,4,2013,"KCQX","Chatham","MA",10,4,"living","P12054"
9,27,2010,"KCQX","Chatham","MA",5,5,"living","P12054"
5,12,2006,"KCQX","Chatham","MA",5,3,"living","P12054"
3,21,2013,"KCQX","Chatham","MA",4,1,"living","P12054"
12,17,2014,"KSLC","Salt Lake City","UT",4,1,"traveling","P12054"
9,17,2012,"KMXO","Monticello","IA",5,1,"traveling","P12054"
8,17,2014,"KMXO","Monticello","IA",10,5,"traveling","P12054"
10,3,2013,"PAKV","Kaltag","AK",4,3,"living","T16415"
2,3,2014,"PAKV","Kaltag","AK",4,4,"living","T16415"
6,21,2006,"PAKV","Kaltag","AK",8,3,"living","T16415"
5,31,2014,"PAKV","Kaltag","AK",5,5,"living","T16415"
7,22,2014,"PAKV","Kaltag","AK",5,3,"living","T16415"
10,10,2008,"PAKV","Kaltag","AK",2,1,"living","T16415"
5,14,2010,"PAKV","Kaltag","AK",4,3,"living","T16415"
10,1,2010,"PAKV","Kaltag","AK",2,4,"living","T16415"
3,7,2013,"PAKV","Kaltag","AK",2,1,"living","T16415"
6,6,2013,"PAKV","Kaltag","AK",8,2,"living","T16415"
9,17,2013,"PAKV","Kaltag","AK",4,2,"living","T16415"
2,7,2007,"PAKV","Kaltag","AK",3,1,"living","T16415"
11,10,2010,"PAKV","Kaltag","AK",4,1,"living","T16415"
6,16,2008,"PAKV","Kaltag","AK",5,3,"living","T16415"
1,21,2013,"PAKV","Kaltag","AK",2,4,"living","T16415"
9,1,2014,"PAKV","Kaltag","AK",5,2,"living","T16415"
12,3,2010,"KTEX","Telluride","CO",3,1,"traveling","T16415"
8,10,2014,"KTEX","Telluride","CO",6,1,"traveling","T16415"
6,26,2006,"PAEN","Kenai","AK",2,5,"living","G80701"
9,30,2010,"PAEN","Kenai","AK",2,2,"living","G80701"
5,5,2008,"PAEN","Kenai","AK",3,5,"living","G80701"
12,30,2007,"PAEN","Kenai","AK",2,2,"living","G80701"
2,21,2008,"PAEN","Kenai","AK",2,5,"living","G80701"
11,3,2010,"PAEN","Kenai","AK",2,1,"living","G80701"
2,23,2015,"PAEN","Kenai","AK",2,4,"living","G80701"
5,6,2015,"PAEN","Kenai","AK",3,1,"living","G80701"
11,5,2010,"PAEN","Kenai","AK",4,2,"living","G80701"
6,28,2010,"KCNM","Carlsbad","NM",9,5,"traveling","G80701"
3,19,2008,"KBKV","Brooksville","FL",9,5,"living","E31148"
5,5,2007,"KBKV","Brooksville","FL",7,4,"living","E31148"
4,16,2008,"KBKV","Brooksville","FL",3,3,"living","E31148"
10,29,2011,"KBKV","Brooksville","FL",10,5,"living","E31148"
11,17,2011,"KBKV","Brooksville","FL",10,1,"living","E31148"
8,3,2015,"KBKV","Brooksville","FL",10,2,"living","E31148"
2,21,2015,"KBKV","Brooksville","FL",8,1,"living","E31148"
6,19,2015,"KBKV","Brooksville","FL",10,2,"living","E31148"
11,20,2007,"KBKV","Brooksville","FL",10,3,"living","E31148"
11,27,2015,"KBKV","Brooksville","FL",10,3,"living","E31148"
4,6,2007,"KBKV","Brooksville","FL",3,5,"living","E31148"
8,4,2006,"KMAF","Midland","TX",7,5,"traveling","E31148"
3,23,2014,"KMAF","Midland","TX",1,5,"traveling","E31148"
7,3,2009,"KCQC","Clines Corner","NM",7,5,"traveling","E31148"
2,26,2008,"KTPA","Tampa","FL",7,2,"living","T12083"
11,8,2009,"KTPA","Tampa","FL",9,5,"living","T12083"
3,2,2009,"KTPA","Tampa","FL",9,5,"living","T12083"
5,12,2008,"KTPA","Tampa","FL",9,2,"living","T12083"
2,1,2007,"KTPA","Tampa","FL",7,3,"living","T12083"
8,10,2013,"KTPA","Tampa","FL",10,1,"living","T12083"
3,16,2012,"KTPA","Tampa","FL",10,4,"living","T12083"
8,9,2012,"KTPA","Tampa","FL",10,5,"living","T12083"
10,31,2014,"KTPA","Tampa","FL",9,1,"living","T12083"
1,28,2012,"KTPA","Tampa","FL",8,4,"living","T12083"
1,13,2006,"KTPA","Tampa","FL",7,5,"living","T12083"
3,25,2013,"KTPA","Tampa","FL",9,1,"living","T12083"
8,17,2009,"KDAB","Daytona Beach","FL",10,1,"traveling","T12083"
